,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
5680,0,0.0,0,0.0,140.2,0.0,0.0,0.0,2,2,Other,2,Other,True,False,0,0,0,0,0,0,0,0,1
5681,1,11.0,0,0.0,43.7,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5682,1,66.4,0,0.0,606.3666667,0.015789474,0.0,0.0,2,2,1,4,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5683,4,28.73333333,0,0.0,243.75,0.0,8.150811238,0.0,Other,2,Other,2,Returning_Visitor,True,True,0,0,0,1,0,0,0,0,0
5685,1,53.4,0,0.0,539.5,0.011111111,0.0,0.0,2,2,3,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5686,2,23.8,0,0.0,135.2,0.0,0.0,0.0,2,5,3,1,Other,False,False,0,0,0,0,0,0,0,0,1
5687,2,13.0,0,0.0,346.3866667,0.0,0.0,0.0,Other,2,3,4,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5688,1,23.96,0,0.0,2103.938772,0.013731061,1.47623044,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5689,9,64.5,3,99.6,768.4133333,0.004878049,41.34613116,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5692,0,0.0,0,0.0,559.56,0.008,0.0,0.0,Other,1,Other,4,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5693,2,82.6,0,0.0,352.0,0.0,27.19298393,0.0,2,2,1,2,Other,True,True,0,0,0,0,0,0,0,0,1
5695,2,31.2,0,0.0,55.4,0.0,0.0,0.0,2,2,1,5,Other,False,False,0,0,0,0,0,0,0,1,0
5696,0,0.0,0,0.0,206.6,0.0,0.0,0.0,2,4,3,4,Other,False,False,0,0,1,0,0,0,0,0,0
5697,7,199.85,0,0.0,1267.453333,0.004761905,17.92758699,0.0,2,4,1,4,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5698,1,5.5,6,387.5,621.2,0.0,0.0,0.0,Other,2,1,4,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5699,0,0.0,0,0.0,148.9333333,0.0,0.0,0.0,Other,2,1,13,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5700,4,64.6,2,28.7,597.6,0.019047619,0.0,0.0,Other,2,1,5,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5701,0,0.0,0,0.0,654.0666667,0.0,0.0,0.0,2,2,Other,3,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5703,5,59.9,2,8.0,2359.522438,0.016666667,3.478135617,0.0,Other,1,Other,3,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5704,1,23.2,0,0.0,44.8,0.0,0.0,0.0,2,10,Other,4,Returning_Visitor,True,False,0,0,0,1,0,0,0,0,0
5705,1,0.0,0,0.0,579.3,0.0,0.0,0.0,2,2,Other,2,Other,False,False,0,0,0,0,0,0,0,0,1
5706,1,46.4,0,0.0,118.2666667,0.0,0.0,0.0,Other,2,1,4,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5707,8,176.25,1,141.0,651.7658974,0.0,19.13285864,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
5708,9,68.4,1,6.0,728.8666667,0.037373737,0.0,0.0,2,2,3,20,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5710,4,68.73333333,0,0.0,2498.866667,0.0,11.33062869,0.0,2,2,Other,1,Returning_Visitor,False,True,0,0,0,0,0,0,0,1,0
5712,0,0.0,2,38.2,3362.749679,0.025170765,4.212415755,0.0,Other,1,1,3,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5713,2,70.6,0,0.0,515.2333333,0.0,0.0,0.0,Other,1,3,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5715,1,70.0,0,0.0,1644.233333,0.0,0.0,0.0,Other,1,Other,4,Other,False,False,0,0,0,0,0,0,0,0,0
5716,8,166.7,0,0.0,171.7,0.016666667,0.0,0.0,2,2,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5717,0,0.0,1,322.4,1747.7,0.007692308,0.0,0.0,2,4,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5718,1,54.4,0,0.0,270.9,0.0,0.0,0.0,Other,1,Other,3,Other,False,False,0,0,0,0,0,0,0,1,0
5719,5,152.1,0,0.0,1474.533333,0.014814815,27.89717093,0.0,Other,3,Other,1,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5720,0,0.0,0,0.0,255.0,0.0,0.0,0.0,2,2,3,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5721,0,0.0,0,0.0,1131.8,0.024,0.0,0.0,Other,1,Other,1,Returning_Visitor,True,False,0,0,0,1,0,0,0,0,0
5722,2,58.4,0,0.0,303.1,0.0,0.0,0.0,Other,2,3,6,Returning_Visitor,False,True,0,0,0,0,0,0,0,1,0
5723,1,106.8,0,0.0,327.5380952,0.0,0.0,0.0,Other,2,3,2,Other,False,False,0,0,0,0,0,0,0,1,0
5724,0,0.0,0,0.0,1867.033333,0.0,0.0,0.0,2,4,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5726,0,0.0,0,0.0,50.2,0.0,0.0,0.0,2,2,1,13,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5727,3,82.6,0,0.0,16.2,0.0,0.0,0.0,2,2,Other,2,Other,False,False,0,0,0,0,0,0,1,0,0
5729,1,17.2,0,0.0,243.3,0.0,22.09581063,0.0,Other,8,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5731,0,0.0,0,0.0,374.9,0.0,16.72561819,0.0,Other,1,1,3,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,0
5732,4,74.5,0,0.0,672.95,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5733,3,33.6,0,0.0,109.5,0.0,0.0,0.0,Other,2,1,2,Other,False,False,0,0,0,0,0,0,0,1,0
5734,0,0.0,0,0.0,623.2,0.022222222,0.0,0.0,2,5,Other,1,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5736,0,0.0,0,0.0,1083.75163,0.006666667,0.0,0.0,Other,1,3,2,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5737,1,5.5,0,0.0,1955.168685,0.015359477,0.0,0.0,2,2,Other,13,Returning_Visitor,True,False,0,0,0,1,0,0,0,0,0
5738,0,0.0,0,0.0,3357.053333,0.015533981,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5739,0,0.0,0,0.0,1200.354444,0.003225806,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5740,0,0.0,0,0.0,1268.266667,0.002702703,0.0,0.0,2,2,Other,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5741,0,0.0,0,0.0,4622.0,0.027160494,0.0,0.0,2,5,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5742,2,22.2,0,0.0,470.8966667,0.0,0.0,0.0,2,2,Other,4,Other,False,False,0,0,0,0,0,0,1,0,0
5743,0,0.0,0,0.0,1085.891081,0.025952381,0.0,0.0,Other,1,1,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5744,3,102.8,0,0.0,1109.233333,0.0,61.30486592,0.0,2,2,Other,5,Other,False,True,0,0,0,0,0,0,0,0,0
5746,5,151.3333333,0,0.0,283.3333333,0.033333333,13.91046998,0.0,2,2,Other,20,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
5750,4,175.8666667,0,0.0,5.0,0.0,0.0,0.0,Other,1,3,2,Other,False,False,0,0,0,0,0,0,0,1,0
5751,5,30.0,1,4.0,4376.902655,0.007272727,0.0,0.0,2,2,Other,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5752,1,26.2,0,0.0,1427.676667,0.0,19.9656361,0.0,2,4,3,4,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5753,0,0.0,0,0.0,511.2,0.0125,0.0,0.0,2,2,3,3,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5755,5,187.1,0,0.0,7220.776667,0.001960784,3.998184141,0.0,2,2,Other,3,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
5756,8,133.35,2,383.8,552.48,0.005263158,20.33155364,0.0,Other,1,1,6,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5759,6,144.8333333,0,0.0,1007.233333,0.0,19.57059225,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5760,2,40.8,0,0.0,1668.125238,0.004444444,47.57360345,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5761,0,0.0,0,0.0,189.2,0.0,78.56959864,0.0,Other,2,3,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5762,9,122.2,0,0.0,2303.96,0.019496855,0.0,0.0,2,4,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5763,0,0.0,0,0.0,158.42,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5764,2,25.2,4,86.6,1702.5,0.016666667,0.0,0.0,2,2,Other,3,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5765,0,0.0,0,0.0,11.0,0.0,0.0,0.0,2,2,1,1,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5766,2,73.75,0,0.0,546.669697,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5767,2,68.6,0,0.0,279.7666667,0.0,0.0,0.0,Other,2,Other,4,Other,False,False,0,0,0,0,0,0,0,1,0
5768,1,19.4,0,0.0,1077.373333,0.034126984,18.22752549,0.0,Other,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5770,3,17.94545455,1,6.0,268.4525974,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,1,0
5771,0,0.0,0,0.0,116.8,0.028571429,0.0,0.0,2,2,Other,13,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5772,6,80.5,1,10.06666667,477.7,0.0,0.0,0.0,Other,2,Other,2,Other,True,False,0,0,1,0,0,0,0,0,0
5773,4,158.2,0,0.0,4402.25,0.0,246.7585902,0.0,Other,1,Other,2,Other,False,False,0,0,0,0,0,0,0,1,0
5774,0,0.0,0,0.0,334.4,0.0,0.0,0.0,Other,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5775,3,180.8,0,0.0,408.4666667,0.0,0.0,0.0,Other,1,3,1,Returning_Visitor,True,False,0,0,0,0,0,0,0,0,0
5777,2,154.6,2,69.6,479.1,0.0,0.0,0.0,Other,2,Other,1,Other,False,False,0,0,0,0,0,0,0,0,1
5778,1,125.0,0,0.0,677.3333333,0.0,0.0,0.0,Other,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5779,2,75.6,1,11.0,2074.929524,0.0,0.0,0.0,2,4,3,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5780,2,10.3,0,0.0,4204.433333,0.009722222,0.770991864,0.0,2,2,Other,13,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5781,4,124.6,0,0.0,71.0,0.0,0.0,0.0,Other,3,Other,1,Other,False,False,0,0,1,0,0,0,0,0,0
5783,1,12.06666667,0,0.0,591.2640602,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5784,0,0.0,0,0.0,3747.833333,0.020930233,0.0,0.0,2,2,3,13,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5785,0,0.0,0,0.0,274.3,0.0,0.0,0.0,2,2,Other,3,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5786,0,0.0,0,0.0,1280.02,0.0,7.232201859,0.0,2,2,1,20,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
5787,3,45.8,0,0.0,2435.697531,0.00952381,0.0,0.0,Other,2,Other,3,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5788,1,15.2,0,0.0,4536.308139,0.032304527,0.0,0.0,Other,2,1,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5789,0,0.0,0,0.0,203.35,0.025,0.0,0.0,2,2,3,3,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5790,4,133.8,2,54.4,421.7857143,0.0,0.0,0.0,Other,1,3,2,Other,False,False,0,0,0,0,0,0,1,0,0
5791,0,0.0,0,0.0,485.6333333,0.019354839,0.0,0.0,2,2,1,4,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5792,1,21.2,0,0.0,836.1,0.0,0.0,0.0,2,4,Other,4,Other,False,False,0,0,0,0,0,0,0,1,0
5793,0,0.0,0,0.0,1500.213333,0.0,0.0,0.0,2,6,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5794,0,0.0,0,0.0,845.3,0.0,0.0,0.0,Other,2,1,2,Other,True,False,0,0,0,0,0,0,0,0,1
5795,0,0.0,0,0.0,194.4,0.0,0.0,0.0,2,10,Other,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5796,0,0.0,0,0.0,58.6,0.0,0.0,0.0,Other,2,Other,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5797,0,0.0,2,842.3,1911.711111,0.015384615,8.018832458,0.0,Other,2,1,2,Returning_Visitor,True,True,0,0,1,0,0,0,0,0,0
5799,0,0.0,0,0.0,36.6,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5801,0,0.0,0,0.0,821.8933333,0.001515152,0.0,0.0,2,4,Other,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5802,2,23.0,1,80.6,1693.73,0.034545455,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5803,0,0.0,1,426.2,157.0666667,0.0,32.73061637,0.0,2,2,3,2,Returning_Visitor,False,True,0,0,1,0,0,0,0,0,0
5804,0,0.0,0,0.0,804.0430818,0.0,0.0,0.0,Other,2,1,3,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5805,9,115.4,0,0.0,1514.703333,0.005,4.702065533,0.0,Other,2,Other,1,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5807,1,28.2,1,36.2,9447.578514,0.012661499,0.0,0.0,Other,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5808,2,40.9,0,0.0,437.4,0.018181818,0.0,0.0,Other,2,1,5,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5810,2,35.2,0,0.0,521.8666667,0.0,0.0,0.0,2,2,Other,2,Other,False,False,0,0,0,1,0,0,0,0,0
5811,0,0.0,0,0.0,55.3,0.0,0.0,0.0,Other,1,3,3,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5814,0,0.0,0,0.0,96.7,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5816,4,43.46666667,0,0.0,27.26666667,0.0,0.0,0.0,Other,1,1,5,Other,False,True,0,0,0,0,0,0,0,0,1
5818,7,123.2,0,0.0,283.7214286,0.014473684,0.0,0.0,Other,2,3,13,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5819,0,0.0,0,0.0,883.9761905,0.02,0.0,0.0,Other,2,3,4,Returning_Visitor,True,False,0,0,0,0,0,0,0,0,1
5820,2,35.3,0,0.0,18.1,0.033333333,0.0,0.0,Other,2,3,3,Returning_Visitor,True,True,0,0,1,0,0,0,0,0,0
5821,0,0.0,0,0.0,1970.0,0.0,100.7256048,0.0,Other,1,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,1,0
5822,0,0.0,0,0.0,52.3,0.0,0.0,0.0,2,2,Other,5,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5823,4,96.8,1,535.0,1888.2,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5824,4,103.0,0,0.0,1092.183333,0.0,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5825,2,15.2,0,0.0,244.2,0.027272727,0.0,0.0,2,2,Other,1,Returning_Visitor,True,False,0,0,0,0,0,0,0,0,0
5828,7,94.84,0,0.0,1487.229317,0.004545455,0.0,0.0,2,4,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5830,0,0.0,0,0.0,875.9333333,0.031770833,0.0,0.0,Other,1,3,3,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5832,6,88.28,0,0.0,310.9714286,0.031578947,0.0,0.0,Other,2,1,13,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5834,0,0.0,2,32.2,1321.322222,0.0,3.979543638,0.0,Other,1,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5835,1,8.1,0,0.0,2227.8,0.0,0.0,0.0,2,2,1,5,Other,False,True,0,0,0,0,0,0,0,0,1
5836,3,195.4,2,294.6,6412.233333,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5837,3,36.2,0,0.0,4.0,0.0,27.79373861,0.0,2,2,Other,2,Other,True,False,0,0,0,0,0,0,0,1,0
5838,4,71.33333333,0,0.0,295.3333333,0.016666667,0.0,0.0,2,10,3,2,Returning_Visitor,True,True,0,0,1,0,0,0,0,0,0
5840,0,0.0,0,0.0,1608.7,0.0,0.0,0.0,2,4,3,2,Other,False,False,0,0,0,0,0,0,0,0,1
5841,0,0.0,0,0.0,1476.021429,0.013043478,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5842,0,0.0,0,0.0,1156.5,0.0,0.0,0.0,2,2,1,20,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5843,3,25.6,0,0.0,327.7733333,0.0,11.78466261,0.0,Other,1,1,5,Returning_Visitor,False,True,0,0,1,0,0,0,0,0,0
5844,6,103.9,3,50.2,1759.066667,0.011764706,0.0,0.0,Other,1,Other,5,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5847,0,0.0,0,0.0,631.0857143,0.012903226,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5848,1,17.2,0,0.0,192.4,0.0,0.0,0.0,2,2,Other,2,Other,False,False,0,0,0,0,0,0,0,0,1
5850,3,61.4,1,0.0,381.6,0.040909091,8.330574815,0.0,Other,1,Other,1,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,0
5851,0,0.0,0,0.0,1002.366667,0.0,47.57898514,0.0,2,2,Other,2,Returning_Visitor,True,True,0,0,0,0,0,0,0,1,0
5852,0,0.0,0,0.0,213.2833333,0.016666667,0.0,0.0,Other,2,3,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5853,2,61.5,0,0.0,1950.386667,0.0,0.0,0.0,2,10,Other,4,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
5854,4,134.1,0,0.0,110.3,0.0,0.0,0.0,Other,2,1,5,Other,False,False,0,0,0,0,0,0,0,0,1
5855,1,65.4,0,0.0,2097.42,0.003603604,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5856,0,0.0,0,0.0,1288.563333,0.0,0.0,0.0,2,4,3,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5857,2,55.4,0,0.0,654.2,0.0,0.0,0.0,Other,1,1,2,Other,True,False,0,0,0,0,0,0,0,0,1
5858,0,0.0,0,0.0,28.2,0.0,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5860,0,0.0,0,0.0,507.1111111,0.008888889,0.0,0.0,Other,2,3,1,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5862,2,95.3,0,0.0,262.587619,0.0125,0.0,0.0,Other,1,Other,2,Other,False,False,0,0,0,0,0,0,1,0,0
5863,0,0.0,1,37.2,761.5,0.006896552,0.0,0.0,2,5,1,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5864,7,70.5,0,0.0,463.6940476,0.013620072,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5865,0,0.0,0,0.0,196.3333333,0.0125,0.0,0.0,Other,1,3,2,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5866,0,0.0,0,0.0,403.8333333,0.017857143,0.0,0.0,Other,1,Other,4,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5867,0,0.0,0,0.0,799.0619048,0.0125,0.0,0.0,Other,1,Other,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5868,0,0.0,0,0.0,472.9,0.0125,0.0,0.0,Other,2,3,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
5869,1,10.0,1,36.6,1983.225629,0.0025,15.50362136,0.0,Other,2,1,2,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5870,0,0.0,0,0.0,311.7,0.0,0.0,0.0,2,2,Other,13,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5871,2,11.0,0,0.0,779.2628571,0.0,0.0,0.0,Other,1,1,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5872,0,0.0,0,0.0,334.3833333,0.0,0.0,0.0,2,2,3,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5873,1,15.8,3,97.8,1213.65,0.005405405,1.273317415,0.0,2,2,3,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,0
5874,4,68.66666667,0,0.0,617.15,0.0,9.253161679,0.0,Other,1,Other,5,Other,False,True,0,0,0,0,0,0,0,0,1
5875,1,30.86666667,3,7.0,398.2566667,0.0,0.0,0.0,Other,1,3,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5876,0,0.0,0,0.0,271.4666667,0.0,0.0,0.0,Other,2,1,6,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5879,5,84.34545455,3,106.8,4240.036205,0.000169693,1.257695521,0.0,Other,2,1,2,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5881,1,0.0,0,0.0,1170.733333,0.007272727,31.90320066,0.0,2,4,Other,3,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,0
5882,1,32.7,0,0.0,687.1966667,0.0,0.0,0.0,Other,2,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5885,9,181.8166667,0,0.0,126.9166667,0.0,0.0,0.0,Other,1,Other,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5887,0,0.0,0,0.0,27.2,0.0,0.0,0.0,2,2,1,4,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
5888,1,49.4,0,0.0,213.1714286,0.0,0.0,0.0,2,2,1,2,Other,False,False,0,0,0,0,0,0,0,1,0
5889,0,0.0,0,0.0,681.58,0.00952381,14.63523974,0.0,Other,1,1,3,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
5890,6,141.0583333,0,0.0,1728.866268,0.0,0.0,0.0,2,2,Other,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5891,5,103.9,1,15.1,7959.909524,0.028594771,0.0,0.0,2,2,3,13,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5892,0,0.0,2,10.0,222.3,0.01,0.0,0.0,2,2,Other,1,Returning_Visitor,True,False,0,0,0,1,0,0,0,0,0
5893,8,112.27,0,0.0,4304.366905,0.01025641,0.0,0.0,2,5,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5894,0,0.0,0,0.0,145.2,0.0,0.0,0.0,2,4,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5897,2,37.2,0,0.0,295.0333333,0.0,0.0,0.0,2,4,3,2,Other,False,False,0,0,0,0,0,0,1,0,0
5899,3,107.8,0,0.0,362.6,0.0,0.0,0.0,2,2,Other,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5901,3,50.94615385,1,42.4,1323.093695,0.007738095,5.62486136,0.0,Other,2,Other,2,Returning_Visitor,True,False,0,0,0,0,0,0,0,0,1
5903,5,168.2,0,0.0,2026.633333,0.008333333,0.0,0.0,Other,2,Other,13,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
5905,0,0.0,0,0.0,157.2,0.04,0.0,0.0,Other,8,3,1,Returning_Visitor,True,False,0,0,0,0,0,0,0,1,0
5906,1,5.5,3,169.2,517.66,0.011111111,50.18313917,0.0,Other,2,1,2,Returning_Visitor,True,False,0,0,1,0,0,0,0,0,0
5909,10,172.3277778,0,0.0,902.9738095,0.0,0.0,0.0,Other,2,Other,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5910,3,39.3,0,0.0,316.2,0.006666667,0.0,0.0,2,2,3,6,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5913,5,154.2,0,0.0,269.5357143,0.004444444,0.0,0.0,Other,2,1,4,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5914,2,165.1333333,0,0.0,3220.336667,0.004597701,0.0,0.0,2,5,Other,1,Returning_Visitor,False,True,0,0,0,1,0,0,0,0,0
5915,1,22.2,0,0.0,1257.9,0.00952381,0.0,0.0,2,4,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5918,6,176.6,2,204.4,789.3666667,0.0,0.0,0.0,2,5,Other,2,Other,False,False,0,0,0,1,0,0,0,0,0
5919,2,18.0,2,6.0,363.6,0.0,0.0,0.0,2,2,1,5,Other,True,True,0,0,0,0,0,0,0,0,1
5920,0,0.0,0,0.0,281.4333333,0.038596491,0.0,0.0,2,2,3,4,Returning_Visitor,False,False,0,0,0,1,0,0,0,0,0
5921,3,81.6,0,0.0,1346.2,0.0,0.0,0.0,2,2,Other,3,Other,False,False,0,0,0,0,0,0,1,0,0
5922,4,140.0666667,0,0.0,3146.709481,0.0192,0.93770521,0.0,Other,1,1,1,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5923,0,0.0,0,0.0,57.4,0.0,0.0,0.0,Other,2,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5925,0,0.0,0,0.0,431.2,0.0,0.0,0.0,2,5,Other,5,Other,False,False,0,0,0,0,0,0,0,0,1
5927,0,0.0,0,0.0,431.2,0.0125,0.0,0.0,Other,8,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,1
5928,5,43.325,1,295.4,675.6846244,0.026634769,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,1,0,0,0,0,0,0
5929,4,135.4,0,0.0,46.8,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,0,0,1
5930,0,0.0,0,0.0,127.4,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,0,0,0
5931,0,0.0,0,0.0,2092.67381,0.015,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,0,1,0
