"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated_Duration","BounceRates","PageValues","SpecialDay","Browser","TrafficType","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_Other","Region_1","Region_3","VisitorType_Other","Weekend_True","Revenue_True"
"3485",0,0,0,0,166.1666667,0,17.541,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1"
"6979",2,67.5,0,0,1828.733333,0.002985075,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"723",2,77.5,3,92,341.2916667,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"0"
"8449",7,194.0833333,1,71.25,446.25,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"4613",2,39.2,0,0,1553.8,0.045,0,0,2,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"0"
"1830",4,59,0,0,517.5,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"5861",2,6,0,0,876.4766667,0,6.328693274,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"1"
"6284",0,0,0,0,545.5,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"598",0,0,0,0,519.75,0.0125,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"2119",0,0,0,0,80,0.028571429,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"2684",0,0,0,0,527.5,0,0,0.8,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"8557",6,96,6,251.6666667,261,0.012820513,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"4742",1,22.2,0,0,694.4549784,0,54.91911804,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1"
"5463",9,158.3555639,3,177.8,4162.538005,0.012378641,3.582981195,0,2,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"0"
"848",0,0,2,45,624,0.015384615,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"3493",5,109.8333333,1,37,1067.795238,0,64.46185714,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"6810",0,0,0,0,103.5,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
"7625",0,0,0,0,1004.5,0,27.77725875,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1"
"282",0,0,0,0,239,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"8048",0,0,0,0,242.75,0.014285714,0,0,2,11,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"0"
"1135",0,0,0,0,147.25,0.028571429,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"4817",0,0,0,0,1195.8,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"2377",3,29.33333333,0,0,468,0.011428571,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"578",2,95.5,0,0,334.5,0,0,0,2,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"0"
"2486",0,0,0,0,79,0.025,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"2429",0,0,0,0,1699.666667,0.013953488,0,0.6,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"3286",0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0"
"5364",2,72.6,0,0,198.7,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0"
"6365",1,0,2,6.5,5826.333333,0.000793651,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"400",2,34,0,0,521.5,0.018181818,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"4339",2,23.8,0,0,135.2,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"0"
"6229",1,95.33333333,0,0,819.3333333,0,25.25564195,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
"900",0,0,0,0,2633.869048,0.003703704,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7809",0,0,0,0,1092.333333,0.025,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"6844",0,0,0,0,141.6666667,0.04375,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"4911",2,89.33333333,0,0,502.5083333,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"0"
"402",0,0,0,0,104.8333333,0.022222222,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"438",0,0,0,0,255,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"669",7,201.5,0,0,750.1666667,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"9079",0,0,0,0,183.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"23",0,0,0,0,78,0,0,0,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"1969",0,0,0,0,586.3333333,0.010526316,0,0.4,2,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"164",0,0,0,0,19,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"0"
"2127",1,11,2,42,1517.75,0.019512195,0,1,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"2687",0,0,3,29,1652.75,0.013636364,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"6083",0,0,0,0,5300.291667,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"4368",2,58.4,0,0,303.1,0,0,0,2,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"1"
"5200",3,58.4,0,0,197,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"5290",1,0,0,0,219.8,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"3330",1,21,0,0,190,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"7916",4,118.5,1,8.5,2910.632251,0.005833333,25.05062136,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"1631",7,120.5,0,0,1011.5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"5887",0,0,0,0,372.3833333,0.019230769,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"0"
"3522",0,0,0,0,186.9333333,0.042857143,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"4854",2,115.2,0,0,211.1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0"
"8065",3,107.2083333,0,0,513.25,0,17.54619116,0,2,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"2675",2,57,1,4,1643.333333,0.010526316,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"7726",3,52.75,0,0,3069.077778,0.006451613,5.793026792,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
"7679",0,0,0,0,123.75,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4784",2,23.2,0,0,59.4,0,32.73373471,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"2280",0,0,0,0,319.6666667,0.033333333,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"9283",6,189,0,0,704.3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"1"
"8114",0,0,0,0,153.625,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"1"
"3751",0,0,0,0,421.25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"8134",0,0,0,0,470,0.0375,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"4501",0,0,0,0,145.2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"5115",0,0,0,0,1858.566667,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"0"
"8970",1,5,0,0,900.5,0.011538462,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"5030",1,81.6,0,0,107.2,0.018181818,0,0,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"0"
"9185",1,58.5,0,0,1033,0.008333333,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"2735",0,0,0,0,204.5,0.046153846,0,0.6,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"5926",2,48.4,0,0,37.2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"0"
"8550",0,0,0,0,689.9916667,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"6970",0,0,0,0,1777.520455,0.008,0,0,2,10,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"2168",4,52,0,0,360,0,0,0,2,16,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"0"
"5319",0,0,0,0,346.1333333,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"546",7,60,3,23,2524.501905,0.001694915,6.445051499,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"767",0,0,0,0,469.4166667,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"5948",4,115.8,0,0,2557.35,0,44.35848718,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1"
"843",4,43.5,0,0,930.3,0.001190476,0,0,5,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"8763",0,0,0,0,2631.473214,0.002747253,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"7837",4,77.5,0,0,678.25,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"8033",3,197.5,0,0,343.25,0.011764706,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"2058",2,65,0,0,1248,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"7667",0,0,0,0,559,0.047058824,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"6437",0,0,5,497.8333333,851.6666667,0.006451613,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"0"
"4267",2,132,1,28.2,1356.866667,0,0,0,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"3231",0,0,0,0,791,0,19.34826667,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5553",4,85.6,0,0,5,0,0,0,4,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"1"
"3323",0,0,0,0,722.7,0,68.376,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"1"
"3514",0,0,0,0,499.5,0,0,0.8,4,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"0"
"1900",3,54.5,4,472,678.5,0,0,0.6,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,"0"
"6669",0,0,0,0,303.5,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"2310",1,9,0,0,467,0,79.182,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"1"
"2110",1,114,1,173,2542.333333,0.042592593,33.44055556,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"5993",0,0,0,0,360.4733333,0.013333333,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"0"
"8157",0,0,0,0,4293.833333,0.008333333,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,"0"
"9388",3,9,0,0,372.25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"6689",0,0,0,0,892.0833333,0.016666667,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"8160",2,48.5,0,0,396.1666667,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"4240",2,112.8,0,0,1555.967143,0,44.85638692,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"1"
"6338",2,11,0,0,2855.166667,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"1145",2,37,0,0,17,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"0"
"4079",0,0,0,0,1014.833333,0.011764706,0,0.4,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"1410",4,40,2,146,2866.90202,0,85.7528587,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"521",2,20.5,0,0,719.7380952,0.004347826,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"6296",0,0,0,0,26,0,0,0,5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"8867",1,57.5,0,0,534.2638889,0,87.74978701,0,2,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"1"
"5361",0,0,0,0,2787.692619,0.003125,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"8675",4,87.25,0,0,1336.208333,0.009756098,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"4038",10,183.75,1,15,2860.5,0.009876543,8.488518519,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"982",3,91,2,338,451,0,45.7504,0,2,10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"1"
"3553",6,49.18333333,0,0,1065.501515,0.006333333,53.22268667,0.4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"7817",2,167.8888889,2,825.5,5256.472341,0.004030055,3.187495058,0,2,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
"5546",6,102.5,0,0,351.0333333,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"0"
"8036",6,123.5416667,0,0,189,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"0"
"4638",2,112.9,0,0,505.55,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"0"
"1056",1,7,0,0,298,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"0"
"4639",0,0,0,0,43.2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"4428",0,0,0,0,58.6,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"747",0,0,0,0,11,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"100",4,103.625,0,0,1003.416667,0,0,0.2,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"8919",0,0,0,0,3324.597222,0.017123288,0,0,2,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"3663",0,0,1,25,388,0.025,0,0.6,5,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"7951",3,30,0,0,625.3,0.016666667,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"8391",0,0,0,0,694.0178571,0.005,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"7049",0,0,0,0,549.2,0.019230769,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"7202",0,0,0,0,66.25,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"6921",3,80.625,1,54,314.25,0.037333333,0,0,2,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"2175",0,0,0,0,34,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"21",1,6,1,0,1582.75,0.043478261,54.17976426,0.4,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"6309",1,4,0,0,2123.5,0.015384615,42.74590431,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"5245",5,176.68,3,249.8,700.58,0.014285714,9.352780048,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"1"
"8761",0,0,0,0,1194.75,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"5503",2,11,0,0,474.3066667,0,47.65907425,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
"6637",9,153.9166667,0,0,1935.887111,0.001168385,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7714",0,0,0,0,158.75,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"2030",3,166,1,140,701.5,0.029411765,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"1928",0,0,0,0,653.2777778,0.014705882,0,0.6,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3102",3,99,0,0,831.6904762,0.004166667,0,0,2,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"7137",5,80.25,0,0,2618.681061,0.005797101,17.60939304,0,2,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"1883",4,15.5,0,0,312.7,0.01,0,0.8,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"3117",0,0,0,0,522,0.021052632,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8248",0,0,0,0,192.0833333,0.044444444,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"220",0,0,0,0,905.4856061,0.0135,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"764",0,0,0,0,141.1666667,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"0"
"3394",2,57,0,0,497,0,10.62514286,0.6,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"3424",1,63,0,0,777,0.025,5.24475,0.4,2,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"1153",0,0,2,31,47,0.04,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"815",1,123,0,0,181.5,0,64.7325,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,"1"
"3915",5,75,0,0,1066,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"5915",1,4,0,0,242.1095238,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
"2834",4,103.5,0,0,884.8040616,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"2499",7,89.9,3,84,2787.25,0,98.04262564,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"2413",0,0,0,0,778.7619048,0.042553191,0,0,2,15,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"1586",0,0,0,0,15,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"4046",0,0,0,0,526.8333333,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"5146",1,175.48,0,0,12449.9,0.002291667,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"66",0,0,0,0,649.25,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"1364",0,0,0,0,1118.647186,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"0"
"279",1,11.88888889,0,0,3510.879903,9.83e-05,12.01656549,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"3681",4,147.3333333,0,0,407.8333333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"0"
"505",0,0,0,0,63,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"2635",2,42.16666667,0,0,490.5333333,0,23.5144,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3358",0,0,0,0,51,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"2114",0,0,0,0,82,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"3598",0,0,0,0,841.1666667,0.008333333,0,0.8,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3793",1,78,1,14,935.5571429,0,67.73686486,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"7496",0,0,0,0,698.5416667,0.003809524,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"5063",6,180.0666667,0,0,111.8,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0"
"2125",2,166,2,55,1968.25,0.014285714,0,0,1,6,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"0"
"199",0,0,0,0,219.3333333,0,0,0,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"2460",2,36.4,0,0,1959.304762,0.005479452,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5583",3,63,0,0,14.6,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,"0"
"1132",8,182.6480519,6,291.5,1373.464719,0.001550388,14.322,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"4754",2,53.4,0,0,66.4,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"0"
"2144",0,0,0,0,858.5,0.028571429,0,0.4,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"7993",3,150.75,1,14,308.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"0"
"9226",1,4,0,0,377.5,0,69.7132141,0,13,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"0"
"849",0,0,0,0,1229.766667,0.005405405,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"988",0,0,0,0,215.75,0,0,0,2,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"303",7,191.2,4,654.3333333,1204.600433,0.000854701,11.92009615,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
"3317",5,62,0,0,737.2619048,0.013333333,0,0.6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"295",0,0,0,0,240.4166667,0,0,0,2,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"9314",3,117,0,0,3653.641667,0.002680653,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"5376",0,0,0,0,494.6333333,0,42.29306752,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"1"
"3949",0,0,0,0,1945.321429,0.018032787,0,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"5823",0,0,0,0,31,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"0"
"7662",0,0,0,0,62.75,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"2677",0,0,0,0,142.4166667,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"2403",0,0,0,0,24,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"5881",3,81.4,0,0,2487.52,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"0"
"4087",0,0,0,0,34.33333333,0.033333333,0,0.6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3968",0,0,0,0,193.6666667,0.007407407,0,1,8,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"4415",1,12.06666667,0,0,591.2640602,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"1"
"4485",0,0,0,0,334.3833333,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"0"
"6360",1,28.25,0,0,1862.333333,0,0,0,2,13,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"997",0,0,3,56,369,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,"0"
"1604",0,0,0,0,258,0.025,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"3298",0,0,0,0,363.3,0.019047619,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"5999",0,0,0,0,73.1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"0"
"2190",4,82,0,0,1040.166667,0.011764706,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"4567",4,26,0,0,704.95,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"1"
"2725",1,12.5,0,0,769.9928571,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"0"
"9373",1,88,3,540.3333333,1656.410714,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"6735",1,8,0,0,109.1944444,0.04,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"7028",4,196.5,3,72.5,7569.248612,0.007646236,4.770910365,0,2,13,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"7311",3,70.5,0,0,737.1819347,0.005581395,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"2776",0,0,0,0,647.6666667,0.009090909,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"5998",2,78.64980843,0,0,4185.096695,0.024119241,2.427453927,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1"
"7229",0,0,0,0,1975.825,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"1526",9,74.33333333,1,419,2717.327381,0.002857143,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"0"
"6259",0,0,0,0,426.325,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"4172",2,13,0,0,209.7,0.023529412,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"0"
"8514",0,0,0,0,544,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"6196",0,0,0,0,184.375,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"8640",0,0,0,0,572,0.036363636,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"5029",0,0,0,0,44.4,0,0,0,10,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"1167",4,149.25,0,0,1212.809524,0,14.89210837,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
"5806",2,94.6,1,74.6,199,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"0"
"3471",1,4,0,0,4,0,0,0.8,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"2929",0,0,0,0,2071,0.012345679,0,0.6,8,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"1970",0,0,0,0,2213,0.004545455,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
